ID_transacao,data,corredor,valor_enviado,taxa_de_cambio,fee_percent,ID_cliente
7546,2024-10-30 00:00:00,Portugal -> Moçambique,83.18,67.2197,0.0334,C1912
7547,2024-01-01 20:00:00,Portugal -> Moçambique,595.96,68.2873,0.0295,C2046
7548,2024-01-15 11:00:00,Portugal -> Moçambique,312.3,67.9218,0.0309,C713
7549,2024-07-07 23:00:00,Portugal -> Moçambique,749.36,68.9026,0.0315,C737
7550,2024-10-29 01:00:00,Portugal -> Moçambique,965.95,66.2194,0.042,C2083
7551,2024-08-23 05:00:00,Portugal -> Moçambique,457.08,66.6023,0.0423,C747
7552,2024-02-03 15:00:00,Reino Unido -> Quénia,370.08,159.5379,0.0152,C1823
7553,2024-08-19 03:00:00,Portugal -> Moçambique,471.82,66.8313,0.0264,C1138
7554,2024-09-21 23:00:00,Reino Unido -> Quénia,403.73,158.5108,0.0135,C1991
7555,2024-07-18 00:00:00,EUA -> Brasil,394.27,5.2567,0.0237,C142
7556,2024-05-13 22:00:00,Reino Unido -> Quénia,816.11,159.0824,0.0182,C2965
7557,2024-06-11 03:00:00,EUA -> Brasil,804.99,5.4502,0.0281,C553
7558,2024-04-20 19:00:00,Reino Unido -> Quénia,445.8,158.1393,0.0118,C2738
7559,2024-10-16 07:00:00,Portugal -> Moçambique,659.02,67.2983,0.0341,C914
7560,2024-06-17 09:00:00,Reino Unido -> Quénia,740.43,156.1605,0.0198,C53
7561,2024-03-16 04:00:00,Reino Unido -> Quénia,862.77,154.519,0.0175,C1504
7562,2024-09-24 23:00:00,EUA -> Brasil,604.51,5.0963,0.0264,C2679
7563,2024-02-27 16:00:00,EUA -> Brasil,752.34,5.3111,0.0244,C1915
7564,2024-09-08 10:00:00,Reino Unido -> Quénia,665.31,150.6062,0.0139,C2630
7565,2024-07-30 13:00:00,Portugal -> Moçambique,222.81,69.9358,0.0364,C1638
7566,2024-06-21 19:00:00,Reino Unido -> Quénia,415.34,157.4175,0.015,C373
7567,2024-08-03 16:00:00,Portugal -> Moçambique,461.26,69.4497,0.0342,C2047
7568,2024-12-21 00:00:00,Portugal -> Moçambique,561.12,66.1713,0.0416,C2539
7569,2024-10-14 17:00:00,Reino Unido -> Quénia,852.54,151.4716,0.0147,C2541
7570,2024-11-03 15:00:00,Portugal -> Moçambique,214.38,68.4406,0.0338,C1282
7571,2024-07-29 23:00:00,Reino Unido -> Quénia,108.22,151.367,0.0117,C2540
7572,2024-12-02 13:00:00,Reino Unido -> Quénia,125.34,151.6513,0.012,C288
7573,2024-08-31 08:00:00,EUA -> Brasil,227.77,5.1577,0.0284,C1511
7574,2024-10-31 19:00:00,Reino Unido -> Quénia,90.02,158.9951,0.0111,C1190
7575,2024-03-15 00:00:00,EUA -> Brasil,102.61,5.0167,0.0234,C738
7576,2024-08-24 09:00:00,EUA -> Brasil,197.45,5.3101,0.0206,C1468
7577,2024-10-09 12:00:00,EUA -> Brasil,253.79,5.1376,0.0249,C779
7578,2024-01-06 08:00:00,Reino Unido -> Quénia,639.31,153.1821,0.0166,C1764
7579,2024-09-18 18:00:00,Portugal -> Moçambique,736.33,67.6906,0.0295,C2404
7580,2024-11-05 08:00:00,Reino Unido -> Quénia,74.58,157.411,0.0143,C1919
7581,2024-03-16 21:00:00,Reino Unido -> Quénia,448.15,151.7995,0.0119,C2857
7582,2024-03-31 12:00:00,Reino Unido -> Quénia,481.84,156.7165,0.0197,C111
7583,2024-12-03 16:00:00,Portugal -> Moçambique,625.93,65.7526,0.0438,C1504
7584,2024-11-30 12:00:00,Reino Unido -> Quénia,695.7,158.0658,0.018,C688
7585,2024-08-07 19:00:00,EUA -> Brasil,873.82,5.3621,0.0167,C1471
7586,2024-03-01 19:00:00,EUA -> Brasil,185.74,5.1045,0.0202,C896
7587,2024-02-10 15:00:00,Portugal -> Moçambique,890.97,69.0334,0.0388,C629
7588,2024-01-08 06:00:00,Reino Unido -> Quénia,217.84,151.7674,0.0176,C2248
7589,2024-05-13 04:00:00,EUA -> Brasil,952.0,5.3369,0.0225,C2329
7590,2024-04-04 20:00:00,Reino Unido -> Quénia,58.65,158.6283,0.0104,C1158
7591,2024-02-08 06:00:00,Reino Unido -> Quénia,590.73,157.917,0.0185,C2311
7592,2024-07-19 16:00:00,Portugal -> Moçambique,389.59,68.8258,0.0365,C114
7593,2024-11-23 00:00:00,Reino Unido -> Quénia,427.74,156.9968,0.0107,C833
7594,2024-07-23 04:00:00,EUA -> Brasil,124.89,5.0382,0.0316,C2111
7595,2024-09-02 12:00:00,Portugal -> Moçambique,853.25,69.1174,0.0261,C2573
7596,2024-06-05 22:00:00,Reino Unido -> Quénia,842.36,153.0672,0.0199,C675
7597,2024-11-02 00:00:00,Reino Unido -> Quénia,231.95,157.1976,0.0138,C2455
7598,2024-12-13 10:00:00,Portugal -> Moçambique,734.53,68.8239,0.0365,C2517
7599,2024-09-18 19:00:00,Reino Unido -> Quénia,739.41,156.7207,0.0172,C1431
7600,2024-12-28 12:00:00,Reino Unido -> Quénia,730.18,159.5021,0.0185,C2225
7601,2024-02-26 10:00:00,Portugal -> Moçambique,409.53,66.9847,0.0447,C2201
7602,2024-08-21 04:00:00,EUA -> Brasil,998.02,5.4767,0.0175,C1304
7603,2024-05-13 04:00:00,EUA -> Brasil,395.13,5.3822,0.0188,C876
7604,2024-12-04 20:00:00,EUA -> Brasil,790.34,5.1877,0.0164,C2550
7605,2024-09-11 12:00:00,Reino Unido -> Quénia,354.82,155.6973,0.0108,C286
7606,2024-02-22 22:00:00,Reino Unido -> Quénia,687.26,156.3224,0.0193,C2971
7607,2024-05-29 22:00:00,Portugal -> Moçambique,435.88,66.0548,0.0284,C86
7608,2024-05-01 07:00:00,Portugal -> Moçambique,688.26,67.4418,0.0395,C2820
7609,2024-10-19 17:00:00,Portugal -> Moçambique,648.25,67.9322,0.0397,C1054
7610,2024-12-26 22:00:00,Portugal -> Moçambique,496.24,67.2168,0.0378,C2518
7611,2024-06-06 17:00:00,EUA -> Brasil,468.21,5.2948,0.0231,C2723
7612,2024-09-24 10:00:00,EUA -> Brasil,702.06,5.0264,0.0217,C1966
7613,2024-09-14 16:00:00,Reino Unido -> Quénia,319.85,159.1442,0.0164,C1537
7614,2024-03-29 11:00:00,EUA -> Brasil,844.01,5.4613,0.0264,C1739
7615,2024-04-20 01:00:00,Reino Unido -> Quénia,180.58,155.3016,0.0146,C743
7616,2024-06-27 17:00:00,Reino Unido -> Quénia,681.52,151.0172,0.0197,C1281
7617,2024-09-01 10:00:00,EUA -> Brasil,582.83,5.1148,0.0267,C2562
7618,2024-04-14 07:00:00,EUA -> Brasil,651.43,5.2487,0.0173,C2627
7619,2024-04-29 16:00:00,Reino Unido -> Quénia,871.11,151.7649,0.0128,C2906
7620,2024-02-06 23:00:00,Portugal -> Moçambique,537.06,65.2059,0.0285,C1526
7621,2024-08-08 10:00:00,EUA -> Brasil,332.69,5.1933,0.0196,C2069
7622,2024-01-21 15:00:00,EUA -> Brasil,167.16,5.2878,0.0278,C2508
7623,2024-08-31 19:00:00,Portugal -> Moçambique,73.76,67.2125,0.0383,C1638
7624,2024-07-29 17:00:00,EUA -> Brasil,405.6,5.4384,0.0187,C2117
7625,2024-06-28 14:00:00,Portugal -> Moçambique,909.87,66.4396,0.0279,C2299
7626,2024-11-05 16:00:00,Reino Unido -> Quénia,696.2,153.9158,0.0158,C1977
7627,2024-10-18 05:00:00,Reino Unido -> Quénia,588.08,157.7383,0.0162,C1685
7628,2024-07-14 07:00:00,Reino Unido -> Quénia,219.78,152.491,0.0145,C1218
7629,2024-02-19 16:00:00,Reino Unido -> Quénia,333.21,151.6095,0.019,C1178
7630,2024-08-23 17:00:00,EUA -> Brasil,606.96,5.2773,0.0262,C1004
7631,2024-11-24 08:00:00,Reino Unido -> Quénia,311.64,158.7984,0.0137,C2340
7632,2024-08-31 09:00:00,EUA -> Brasil,55.28,5.2134,0.0335,C900
7633,2024-10-17 05:00:00,Portugal -> Moçambique,406.97,67.6647,0.0321,C1691
7634,2024-02-23 06:00:00,Reino Unido -> Quénia,718.84,152.9547,0.0116,C478
7635,2024-05-21 17:00:00,Reino Unido -> Quénia,994.07,155.7072,0.0101,C1209
7636,2024-08-05 13:00:00,EUA -> Brasil,381.86,5.1638,0.0226,C355
7637,2024-09-29 17:00:00,EUA -> Brasil,480.71,5.4592,0.0255,C350
7638,2024-12-16 09:00:00,Portugal -> Moçambique,503.54,68.2857,0.032,C2370
7639,2024-11-04 01:00:00,Reino Unido -> Quénia,487.53,159.0369,0.0121,C1233
7640,2024-10-29 03:00:00,Reino Unido -> Quénia,789.23,157.7069,0.0116,C1789
7641,2024-10-27 18:00:00,Reino Unido -> Quénia,977.69,155.8635,0.0132,C2384
7642,2024-05-02 19:00:00,EUA -> Brasil,403.7,5.095,0.0196,C2520
7643,2024-08-03 15:00:00,EUA -> Brasil,345.57,5.4564,0.0241,C2208
7644,2024-04-16 23:00:00,Portugal -> Moçambique,207.46,65.6712,0.0254,C2695
7645,2024-02-09 19:00:00,Portugal -> Moçambique,841.78,69.2863,0.0283,C310
7646,2024-08-03 16:00:00,EUA -> Brasil,986.67,5.4351,0.0293,C1397
7647,2024-11-18 22:00:00,Portugal -> Moçambique,790.69,68.1757,0.0284,C450
7648,2024-05-11 14:00:00,Portugal -> Moçambique,628.83,67.7743,0.0392,C875
7649,2024-04-13 04:00:00,Portugal -> Moçambique,405.76,69.3887,0.0287,C2523
7650,2024-10-29 01:00:00,EUA -> Brasil,204.09,5.0896,0.0201,C2900
7651,2024-11-24 11:00:00,EUA -> Brasil,169.7,5.1634,0.029,C1501
7652,2024-08-31 04:00:00,EUA -> Brasil,105.92,5.4902,0.0324,C2707
7653,2024-10-16 17:00:00,EUA -> Brasil,76.85,5.0921,0.0191,C533
7654,2024-08-18 11:00:00,EUA -> Brasil,749.12,5.3502,0.0315,C580
7655,2024-09-24 01:00:00,EUA -> Brasil,717.4,5.2003,0.0243,C1528
7656,2024-01-20 23:00:00,Reino Unido -> Quénia,849.15,158.6051,0.0192,C253
7657,2024-11-10 15:00:00,Portugal -> Moçambique,662.06,65.6946,0.0413,C2651
7658,2024-09-17 14:00:00,Portugal -> Moçambique,476.88,68.5556,0.04,C2694
7659,2024-12-19 04:00:00,Reino Unido -> Quénia,586.49,151.985,0.0124,C2651
7660,2024-12-10 08:00:00,Portugal -> Moçambique,747.92,68.1122,0.0411,C2649
7661,2024-01-10 19:00:00,EUA -> Brasil,511.97,5.0365,0.0275,C891
7662,2024-12-30 10:00:00,EUA -> Brasil,855.4,5.2445,0.0204,C877
7663,2024-07-18 16:00:00,Reino Unido -> Quénia,850.38,153.7889,0.0126,C2321
7664,2024-11-01 03:00:00,Portugal -> Moçambique,925.94,69.1889,0.0377,C101
7665,2024-05-21 07:00:00,Reino Unido -> Quénia,416.26,152.4082,0.0164,C418
7666,2024-12-13 10:00:00,Reino Unido -> Quénia,207.12,156.8848,0.0104,C1480
7667,2024-06-11 15:00:00,Portugal -> Moçambique,690.68,66.0694,0.0333,C754
7668,2024-05-15 20:00:00,EUA -> Brasil,878.16,5.3571,0.025,C1925
7669,2024-03-24 08:00:00,EUA -> Brasil,87.16,5.2073,0.029,C385
7670,2024-05-04 12:00:00,Reino Unido -> Quénia,692.14,159.5063,0.011,C1040
7671,2024-04-12 01:00:00,Reino Unido -> Quénia,322.5,152.7425,0.0143,C394
7672,2024-01-03 01:00:00,EUA -> Brasil,962.45,5.0122,0.0332,C2778
7673,2024-03-19 22:00:00,Portugal -> Moçambique,608.57,65.5913,0.0295,C1488
7674,2024-05-29 02:00:00,Reino Unido -> Quénia,636.47,157.7608,0.0178,C1672
7675,2024-03-03 21:00:00,Reino Unido -> Quénia,560.89,153.4011,0.0167,C1488
7676,2024-07-02 14:00:00,Portugal -> Moçambique,265.18,67.6297,0.0401,C692
7677,2024-09-27 01:00:00,Reino Unido -> Quénia,673.88,156.5897,0.0115,C2082
7678,2024-07-04 18:00:00,EUA -> Brasil,861.08,5.0455,0.03,C1745
7679,2024-05-12 08:00:00,Portugal -> Moçambique,295.39,69.2981,0.0433,C2605
7680,2024-05-22 15:00:00,Portugal -> Moçambique,208.2,66.9238,0.0335,C521
7681,2024-06-03 12:00:00,EUA -> Brasil,714.08,5.0555,0.0237,C310
7682,2024-08-10 23:00:00,Reino Unido -> Quénia,667.17,157.9709,0.0123,C140
7683,2024-05-06 04:00:00,Portugal -> Moçambique,471.04,69.3044,0.0413,C752
7684,2024-06-13 17:00:00,Portugal -> Moçambique,637.41,68.3739,0.0352,C1458
7685,2024-12-19 17:00:00,Reino Unido -> Quénia,155.66,158.6513,0.0195,C2592
7686,2024-09-12 14:00:00,EUA -> Brasil,436.67,5.1359,0.0243,C790
7687,2024-09-11 01:00:00,Portugal -> Moçambique,860.74,67.6919,0.038,C2445
7688,2024-02-04 17:00:00,EUA -> Brasil,68.19,5.0145,0.0262,C2228
7689,2024-04-07 18:00:00,Portugal -> Moçambique,810.24,67.2828,0.0307,C2816
7690,2024-06-04 10:00:00,Portugal -> Moçambique,485.16,66.3255,0.0357,C625
7691,2024-01-26 08:00:00,Portugal -> Moçambique,75.38,68.4164,0.0275,C2936
7692,2024-07-31 15:00:00,Reino Unido -> Quénia,994.82,152.1967,0.0124,C2395
7693,2024-05-27 15:00:00,EUA -> Brasil,698.77,5.0563,0.0278,C1134
7694,2024-01-29 12:00:00,EUA -> Brasil,288.34,5.4275,0.026,C140
7695,2024-03-11 02:00:00,Portugal -> Moçambique,131.99,67.1212,0.0289,C1881
7696,2024-08-05 21:00:00,EUA -> Brasil,315.58,5.0666,0.033,C12
7697,2024-06-24 01:00:00,Portugal -> Moçambique,546.51,69.1172,0.034,C360
7698,2024-03-14 09:00:00,Portugal -> Moçambique,922.06,69.1538,0.0407,C2973
7699,2024-12-02 08:00:00,Reino Unido -> Quénia,942.51,154.3878,0.011,C1582
7700,2024-02-04 21:00:00,Reino Unido -> Quénia,672.71,157.3183,0.017,C2939
7701,2024-07-14 18:00:00,Portugal -> Moçambique,500.7,67.4668,0.0344,C1739
7702,2024-12-19 22:00:00,Reino Unido -> Quénia,893.21,159.0625,0.0175,C655
7703,2024-10-02 14:00:00,Reino Unido -> Quénia,490.68,150.2424,0.0163,C2308
7704,2024-08-27 10:00:00,Reino Unido -> Quénia,149.37,157.8618,0.0118,C2558
7705,2024-03-12 11:00:00,EUA -> Brasil,847.29,5.0964,0.0168,C1651
7706,2024-11-21 15:00:00,EUA -> Brasil,582.59,5.2409,0.0296,C2165
7707,2024-04-25 23:00:00,Reino Unido -> Quénia,825.46,159.1362,0.0137,C847
7708,2024-08-01 14:00:00,Reino Unido -> Quénia,899.71,151.9416,0.0146,C1508
7709,2024-01-19 21:00:00,Reino Unido -> Quénia,294.61,157.9288,0.0186,C2351
7710,2024-04-05 05:00:00,Reino Unido -> Quénia,131.65,150.7029,0.0188,C44
7711,2024-05-31 01:00:00,Reino Unido -> Quénia,754.5,155.1846,0.0155,C2414
7712,2024-09-29 02:00:00,EUA -> Brasil,805.86,5.1066,0.0254,C2779
7713,2024-09-12 20:00:00,Reino Unido -> Quénia,567.46,156.0582,0.0145,C428
7714,2024-08-06 03:00:00,Reino Unido -> Quénia,448.47,157.0193,0.0171,C690
7715,2024-08-14 18:00:00,Reino Unido -> Quénia,712.65,151.9683,0.0156,C1032
7716,2024-06-10 00:00:00,Reino Unido -> Quénia,665.49,151.7471,0.0171,C2097
7717,2024-02-05 18:00:00,Portugal -> Moçambique,577.01,67.5232,0.0322,C1189
7718,2024-07-24 01:00:00,Reino Unido -> Quénia,834.6,153.5634,0.0109,C731
7719,2024-04-05 17:00:00,Reino Unido -> Quénia,104.67,157.9434,0.01,C549
7720,2024-03-14 05:00:00,EUA -> Brasil,936.41,5.35,0.0306,C413
7721,2024-02-21 11:00:00,Portugal -> Moçambique,540.19,66.209,0.0383,C1024
7722,2024-08-16 04:00:00,EUA -> Brasil,458.2,5.0711,0.0205,C224
7723,2024-05-16 17:00:00,Portugal -> Moçambique,620.84,65.1549,0.0414,C2940
7724,2024-06-19 03:00:00,Reino Unido -> Quénia,769.74,156.3529,0.0156,C1702
7725,2024-10-03 08:00:00,EUA -> Brasil,447.66,5.002,0.0284,C1130
7726,2024-11-25 02:00:00,Portugal -> Moçambique,334.26,66.7106,0.0431,C250
7727,2024-01-07 12:00:00,Portugal -> Moçambique,358.2,65.1825,0.0335,C1221
7728,2024-07-14 12:00:00,Reino Unido -> Quénia,312.85,152.8818,0.0115,C189
7729,2024-04-24 12:00:00,Reino Unido -> Quénia,851.25,158.4902,0.017,C561
7730,2024-07-31 17:00:00,EUA -> Brasil,269.1,5.238,0.0317,C1140
7731,2024-03-28 18:00:00,EUA -> Brasil,844.11,5.1532,0.0316,C60
7732,2024-12-26 09:00:00,Reino Unido -> Quénia,592.36,153.2149,0.0178,C2874
7733,2024-12-07 02:00:00,Reino Unido -> Quénia,676.22,156.1516,0.015,C2056
7734,2024-08-08 10:00:00,Portugal -> Moçambique,76.43,66.5827,0.0303,C1208
7735,2024-12-22 09:00:00,EUA -> Brasil,175.49,5.0206,0.0348,C676
7736,2024-05-21 09:00:00,Portugal -> Moçambique,980.21,67.7994,0.0423,C1514
7737,2024-07-06 13:00:00,Portugal -> Moçambique,375.19,67.1044,0.0269,C1488
7738,2024-10-26 05:00:00,EUA -> Brasil,201.22,5.2913,0.0181,C2311
7739,2024-11-04 07:00:00,Reino Unido -> Quénia,652.64,154.5895,0.0121,C1910
7740,2024-11-15 15:00:00,EUA -> Brasil,165.41,5.0657,0.0259,C2737
7741,2024-05-22 00:00:00,EUA -> Brasil,196.69,5.0638,0.0238,C1188
7742,2024-03-03 20:00:00,Portugal -> Moçambique,857.12,66.2463,0.0341,C2984
7743,2024-11-02 22:00:00,EUA -> Brasil,210.83,5.4469,0.0261,C547
7744,2024-06-17 03:00:00,Portugal -> Moçambique,491.2,69.6483,0.0349,C1699
7745,2024-01-02 20:00:00,EUA -> Brasil,382.22,5.1681,0.0274,C2006
7746,2024-07-18 12:00:00,Portugal -> Moçambique,383.94,68.2777,0.0429,C774
7747,2024-10-05 22:00:00,Portugal -> Moçambique,382.14,68.2072,0.0362,C1828
7748,2024-04-12 23:00:00,EUA -> Brasil,146.58,5.1318,0.0252,C1446
7749,2024-03-27 08:00:00,Reino Unido -> Quénia,497.25,151.001,0.0182,C2431
7750,2024-05-05 04:00:00,EUA -> Brasil,714.54,5.2718,0.0158,C848
7751,2024-10-04 08:00:00,Reino Unido -> Quénia,224.25,152.8751,0.0128,C843
7752,2024-02-26 16:00:00,EUA -> Brasil,523.5,5.1616,0.0171,C422
7753,2024-03-31 11:00:00,EUA -> Brasil,924.59,5.025,0.0233,C1925
7754,2024-05-22 21:00:00,Portugal -> Moçambique,879.2,69.4433,0.0288,C2798
7755,2024-11-29 15:00:00,Portugal -> Moçambique,426.6,67.6022,0.0321,C497
7756,2024-05-14 18:00:00,EUA -> Brasil,394.61,5.0818,0.0346,C2787
7757,2024-08-27 16:00:00,Reino Unido -> Quénia,539.23,153.5234,0.0148,C265
7758,2024-10-19 15:00:00,EUA -> Brasil,321.07,5.2961,0.0253,C862
7759,2024-11-11 12:00:00,Portugal -> Moçambique,259.91,66.1523,0.034,C820
7760,2024-03-03 01:00:00,Portugal -> Moçambique,713.37,69.8034,0.0371,C2636
7761,2024-06-14 11:00:00,Reino Unido -> Quénia,929.72,153.5267,0.0123,C1704
7762,2024-04-18 14:00:00,Reino Unido -> Quénia,893.97,159.072,0.0196,C1285
7763,2024-03-02 04:00:00,Reino Unido -> Quénia,555.99,156.4179,0.0168,C1629
7764,2024-10-11 23:00:00,Reino Unido -> Quénia,492.05,151.449,0.0125,C2940
7765,2024-07-24 00:00:00,Reino Unido -> Quénia,582.84,155.579,0.0152,C621
7766,2024-03-23 00:00:00,Reino Unido -> Quénia,414.85,151.8711,0.0198,C1576
7767,2024-12-18 13:00:00,Portugal -> Moçambique,469.6,69.7835,0.0377,C2308
7768,2024-02-03 11:00:00,Portugal -> Moçambique,943.74,69.0025,0.029,C526
7769,2024-09-10 02:00:00,Portugal -> Moçambique,890.51,66.1795,0.0312,C2294
7770,2024-03-26 16:00:00,Reino Unido -> Quénia,271.87,151.6397,0.0113,C2403
7771,2024-05-04 04:00:00,EUA -> Brasil,160.41,5.4442,0.0234,C1698
7772,2024-09-23 06:00:00,EUA -> Brasil,374.76,5.0176,0.0247,C2541
7773,2024-08-21 12:00:00,EUA -> Brasil,976.57,5.1653,0.0286,C2759
7774,2024-06-08 19:00:00,Portugal -> Moçambique,899.85,68.0314,0.039,C2110
7775,2024-02-18 03:00:00,Reino Unido -> Quénia,336.9,158.7457,0.0126,C2742
7776,2024-04-17 19:00:00,Portugal -> Moçambique,438.93,69.4221,0.0318,C1451
7777,2024-11-29 14:00:00,Reino Unido -> Quénia,822.43,153.3901,0.0187,C2311
7778,2024-04-20 16:00:00,Reino Unido -> Quénia,471.23,157.9514,0.01,C613
7779,2024-09-04 05:00:00,Portugal -> Moçambique,547.23,66.5644,0.0321,C826
7780,2024-12-18 23:00:00,Portugal -> Moçambique,531.24,69.7028,0.0356,C1542
7781,2024-03-03 03:00:00,Reino Unido -> Quénia,101.42,150.696,0.0171,C1546
7782,2024-05-28 07:00:00,EUA -> Brasil,425.81,5.3828,0.0279,C1653
7783,2024-07-16 03:00:00,EUA -> Brasil,912.91,5.4544,0.0207,C1446
7784,2024-08-28 18:00:00,Reino Unido -> Quénia,278.14,151.4492,0.0105,C290
7785,2024-07-29 03:00:00,EUA -> Brasil,699.71,5.1757,0.027,C1874
7786,2024-03-26 14:00:00,Portugal -> Moçambique,674.49,67.5308,0.0272,C1127
7787,2024-07-24 17:00:00,Portugal -> Moçambique,787.62,67.8388,0.0277,C804
7788,2024-04-21 02:00:00,EUA -> Brasil,883.04,5.1177,0.0154,C1619
7789,2024-08-02 01:00:00,EUA -> Brasil,673.67,5.1105,0.0255,C1785
7790,2024-07-11 12:00:00,EUA -> Brasil,707.08,5.2312,0.0288,C926
7791,2024-01-02 16:00:00,Portugal -> Moçambique,799.82,67.2023,0.0382,C1994
7792,2024-03-03 05:00:00,Portugal -> Moçambique,830.53,65.0761,0.0287,C1455
7793,2024-02-18 17:00:00,Reino Unido -> Quénia,735.62,154.9202,0.0119,C202
7794,2024-06-07 16:00:00,Reino Unido -> Quénia,658.22,150.8549,0.0138,C587
7795,2024-01-25 05:00:00,Reino Unido -> Quénia,514.2,153.8756,0.019,C21
7796,2024-11-30 10:00:00,EUA -> Brasil,292.16,5.4997,0.0185,C399
7797,2024-12-02 13:00:00,Portugal -> Moçambique,485.99,67.7151,0.0445,C2911
7798,2024-06-17 00:00:00,Reino Unido -> Quénia,205.56,152.0894,0.0114,C2783
7799,2024-06-05 15:00:00,EUA -> Brasil,247.27,5.3261,0.0258,C1303
7800,2024-11-17 06:00:00,Reino Unido -> Quénia,119.88,158.4354,0.0129,C1107
7801,2024-03-30 12:00:00,Portugal -> Moçambique,563.78,65.4038,0.037,C2624
7802,2024-11-26 06:00:00,Reino Unido -> Quénia,384.83,153.9935,0.0113,C418
7803,2024-06-29 04:00:00,Portugal -> Moçambique,762.09,66.5506,0.045,C2877
7804,2024-11-02 11:00:00,EUA -> Brasil,929.2,5.2646,0.034,C227
7805,2024-04-21 00:00:00,Portugal -> Moçambique,963.7,67.9347,0.0447,C1573
7806,2024-06-14 15:00:00,EUA -> Brasil,555.79,5.2833,0.0166,C1540
7807,2024-07-30 02:00:00,EUA -> Brasil,817.97,5.1674,0.0153,C1079
7808,2024-11-23 13:00:00,EUA -> Brasil,970.49,5.1472,0.0284,C1618
7809,2024-03-04 04:00:00,EUA -> Brasil,335.13,5.4007,0.0273,C2348
7810,2024-03-04 21:00:00,EUA -> Brasil,576.45,5.4646,0.0157,C1965
7811,2024-12-10 00:00:00,Portugal -> Moçambique,829.82,68.8863,0.0323,C1404
7812,2024-09-05 04:00:00,Portugal -> Moçambique,399.94,69.2221,0.0347,C639
7813,2024-11-29 20:00:00,EUA -> Brasil,949.64,5.1934,0.0265,C1800
7814,2024-08-14 10:00:00,Portugal -> Moçambique,446.49,68.8291,0.0262,C2094
7815,2024-05-15 05:00:00,EUA -> Brasil,144.75,5.102,0.0217,C2968
7816,2024-10-01 07:00:00,Portugal -> Moçambique,933.42,65.0428,0.0356,C1893
7817,2024-12-17 14:00:00,EUA -> Brasil,724.01,5.3754,0.0337,C763
7818,2024-09-08 02:00:00,Reino Unido -> Quénia,188.72,155.0209,0.0183,C2636
7819,2024-11-07 21:00:00,Reino Unido -> Quénia,273.18,152.6285,0.0197,C63
7820,2024-07-31 22:00:00,EUA -> Brasil,405.0,5.4395,0.0151,C1069
7821,2024-01-08 22:00:00,EUA -> Brasil,274.93,5.4669,0.0321,C2818
7822,2024-10-30 15:00:00,Portugal -> Moçambique,810.88,67.1987,0.0317,C151
7823,2024-05-01 19:00:00,EUA -> Brasil,903.24,5.0642,0.0346,C2288
7824,2024-06-07 16:00:00,Reino Unido -> Quénia,121.23,158.8781,0.0107,C1374
7825,2024-02-04 22:00:00,Portugal -> Moçambique,540.79,65.3505,0.0262,C2624
7826,2024-09-22 17:00:00,Portugal -> Moçambique,558.57,69.5079,0.0327,C1413
7827,2024-07-28 14:00:00,Reino Unido -> Quénia,159.13,152.8772,0.0152,C2862
7828,2024-04-02 02:00:00,EUA -> Brasil,612.58,5.2905,0.0298,C1096
7829,2024-08-05 06:00:00,Portugal -> Moçambique,914.79,65.148,0.0365,C1845
7830,2024-08-23 11:00:00,Reino Unido -> Quénia,869.64,151.8615,0.019,C970
7831,2024-12-03 15:00:00,EUA -> Brasil,74.24,5.1169,0.0273,C2709
7832,2024-02-14 13:00:00,Reino Unido -> Quénia,566.75,150.6456,0.0109,C1781
7833,2024-08-16 07:00:00,EUA -> Brasil,386.01,5.4828,0.0323,C2472
7834,2024-07-04 07:00:00,Reino Unido -> Quénia,693.26,151.8153,0.0157,C2695
7835,2024-02-13 19:00:00,EUA -> Brasil,752.16,5.2803,0.0203,C2285
7836,2024-06-25 10:00:00,Portugal -> Moçambique,430.11,68.3677,0.0397,C1399
7837,2024-03-15 12:00:00,EUA -> Brasil,946.05,5.3976,0.0228,C478
7838,2024-03-10 19:00:00,Reino Unido -> Quénia,560.47,150.1604,0.0172,C896
7839,2024-07-22 01:00:00,Reino Unido -> Quénia,746.26,155.767,0.0195,C1062
7840,2024-11-09 00:00:00,Reino Unido -> Quénia,386.29,156.4505,0.0168,C2724
7841,2024-02-05 17:00:00,Portugal -> Moçambique,845.35,66.5685,0.0399,C1049
7842,2024-09-26 18:00:00,Portugal -> Moçambique,455.93,67.452,0.0253,C1061
7843,2024-07-28 08:00:00,Reino Unido -> Quénia,526.05,159.5386,0.0121,C148
7844,2024-12-10 07:00:00,Reino Unido -> Quénia,150.53,154.4499,0.0171,C2042
7845,2024-06-23 03:00:00,Reino Unido -> Quénia,586.3,159.0712,0.0134,C1569
7846,2024-05-31 15:00:00,Portugal -> Moçambique,913.46,68.2414,0.0359,C772
7847,2024-10-10 10:00:00,Reino Unido -> Quénia,831.37,154.6879,0.0195,C779
7848,2024-02-06 19:00:00,Reino Unido -> Quénia,936.75,154.3566,0.0174,C2053
7849,2024-10-30 17:00:00,Portugal -> Moçambique,888.12,68.708,0.0421,C1694
7850,2024-03-01 08:00:00,Portugal -> Moçambique,93.61,68.7453,0.026,C2313
7851,2024-04-01 10:00:00,EUA -> Brasil,388.35,5.4802,0.0305,C514
7852,2024-01-27 06:00:00,Portugal -> Moçambique,156.94,67.5676,0.0302,C986
7853,2024-09-04 00:00:00,Portugal -> Moçambique,55.57,68.606,0.0429,C926
